serie,modelo,repeticao,mae,qtd_deteccoes
DJI,BayesianLinear,7,0.013573849576053522,
DJI,BayesianLinear,8,0.013573849576053522,
DJI,BayesianLinear,9,0.013573849576053522,
DJI,BayesianLinear,10,0.013573849576053522,
DJI,HoeffdingTree,1,0.017122143878952632,
DJI,HoeffdingTree,2,0.017122143878952632,
DJI,HoeffdingTree,3,0.017122143878952632,
DJI,HoeffdingTree,4,0.017122143878952632,
DJI,HoeffdingTree,5,0.017122143878952632,
DJI,HoeffdingTree,6,0.017122143878952632,
DJI,HoeffdingTree,7,0.017122143878952632,
DJI,HoeffdingTree,8,0.017122143878952632,
DJI,HoeffdingTree,9,0.017122143878952632,
DJI,HoeffdingTree,10,0.017122143878952632,
DJI,KNNRegressorOnline,1,0.020620770518801484,
DJI,KNNRegressorOnline,2,0.020620770518801484,
DJI,KNNRegressorOnline,3,0.020620770518801484,
DJI,KNNRegressorOnline,4,0.020620770518801484,
DJI,KNNRegressorOnline,5,0.020620770518801484,
DJI,KNNRegressorOnline,6,0.020620770518801484,
DJI,KNNRegressorOnline,7,0.020620770518801484,
DJI,KNNRegressorOnline,8,0.020620770518801484,
DJI,KNNRegressorOnline,9,0.020620770518801484,
DJI,KNNRegressorOnline,10,0.020620770518801484,
DJI,LinearRegressionOnline,1,0.01685547023370457,
DJI,LinearRegressionOnline,2,0.01685547023370457,
DJI,LinearRegressionOnline,3,0.01685547023370457,
DJI,LinearRegressionOnline,4,0.01685547023370457,
DJI,LinearRegressionOnline,5,0.01685547023370457,
DJI,LinearRegressionOnline,6,0.01685547023370457,
DJI,LinearRegressionOnline,7,0.01685547023370457,
DJI,LinearRegressionOnline,8,0.01685547023370457,
DJI,LinearRegressionOnline,9,0.01685547023370457,
DJI,LinearRegressionOnline,10,0.01685547023370457,
GSPC,LR + KSWINDetector,1,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,2,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,3,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,4,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,5,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,6,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,7,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,8,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,9,0.005633060815984371,40.0
GSPC,LR + KSWINDetector,10,0.005633060815984371,40.0
GSPC,LR + ADWINDetector,1,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,2,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,3,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,4,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,5,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,6,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,7,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,8,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,9,0.006532916132901215,2.0
GSPC,LR + ADWINDetector,10,0.006532916132901215,2.0
GSPC,LR + DDMDetector,1,0.007059055476289305,3.0
GSPC,LR + DDMDetector,2,0.007059055476289305,3.0
GSPC,LR + DDMDetector,3,0.007059055476289305,3.0
GSPC,LR + DDMDetector,4,0.007059055476289305,3.0
GSPC,LR + DDMDetector,5,0.007059055476289305,3.0
GSPC,LR + DDMDetector,6,0.007059055476289305,3.0
GSPC,LR + DDMDetector,7,0.007059055476289305,3.0
GSPC,LR + DDMDetector,8,0.007059055476289305,3.0
GSPC,LR + DDMDetector,9,0.007059055476289305,3.0
GSPC,LR + DDMDetector,10,0.007059055476289305,3.0
GSPC,LR + EDDMDetector,1,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,2,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,3,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,4,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,5,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,6,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,7,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,8,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,9,0.004958178951981185,0.0
GSPC,LR + EDDMDetector,10,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,1,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,2,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,3,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,4,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,5,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,6,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,7,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,8,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,9,0.004958178951981185,0.0
GSPC,LR + FHDDMDetector,10,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,1,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,2,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,3,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,4,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,5,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,6,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,7,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,8,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,9,0.004958178951981185,0.0
GSPC,LR + HDDM_ADetector,10,0.004958178951981185,0.0
GSPC,LR + PageHinkleyDetector,1,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,2,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,3,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,4,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,5,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,6,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,7,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,8,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,9,0.005028154433959768,1.0
GSPC,LR + PageHinkleyDetector,10,0.005028154433959768,1.0
GSPC,LR + HDDM_WDetector,1,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,2,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,3,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,4,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,5,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,6,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,7,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,8,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,9,0.004958178951981185,0.0
GSPC,LR + HDDM_WDetector,10,0.004958178951981185,0.0
GSPC,BayesianLinear,1,0.0056596504623035405,
GSPC,BayesianLinear,2,0.0056596504623035405,
GSPC,BayesianLinear,3,0.0056596504623035405,
GSPC,BayesianLinear,4,0.0056596504623035405,
GSPC,BayesianLinear,5,0.0056596504623035405,
GSPC,BayesianLinear,6,0.0056596504623035405,
GSPC,BayesianLinear,7,0.0056596504623035405,
GSPC,BayesianLinear,8,0.0056596504623035405,
GSPC,BayesianLinear,9,0.0056596504623035405,
GSPC,BayesianLinear,10,0.0056596504623035405,
GSPC,HoeffdingTree,1,0.12080410202291865,
GSPC,HoeffdingTree,2,0.12080410202291865,
GSPC,HoeffdingTree,3,0.12080410202291865,
GSPC,HoeffdingTree,4,0.12080410202291865,
GSPC,HoeffdingTree,5,0.12080410202291865,
GSPC,HoeffdingTree,6,0.12080410202291865,
GSPC,HoeffdingTree,7,0.12080410202291865,
GSPC,HoeffdingTree,8,0.12080410202291865,
GSPC,HoeffdingTree,9,0.12080410202291865,
GSPC,HoeffdingTree,10,0.12080410202291865,
GSPC,KNNRegressorOnline,1,0.007556896657961061,
GSPC,KNNRegressorOnline,2,0.007556896657961061,
GSPC,KNNRegressorOnline,3,0.007556896657961061,
GSPC,KNNRegressorOnline,4,0.007556896657961061,
GSPC,KNNRegressorOnline,5,0.007556896657961061,
GSPC,KNNRegressorOnline,6,0.007556896657961061,
GSPC,KNNRegressorOnline,7,0.007556896657961061,
GSPC,KNNRegressorOnline,8,0.007556896657961061,
GSPC,KNNRegressorOnline,9,0.007556896657961061,
GSPC,KNNRegressorOnline,10,0.007556896657961061,
GSPC,LinearRegressionOnline,1,17884128270.57823,
GSPC,LinearRegressionOnline,2,17884128270.57823,
GSPC,LinearRegressionOnline,3,17884128270.57823,
GSPC,LinearRegressionOnline,4,17884128270.57823,
GSPC,LinearRegressionOnline,5,17884128270.57823,
GSPC,LinearRegressionOnline,6,17884128270.57823,
GSPC,LinearRegressionOnline,7,17884128270.57823,
GSPC,LinearRegressionOnline,8,17884128270.57823,
GSPC,LinearRegressionOnline,9,17884128270.57823,
GSPC,LinearRegressionOnline,10,17884128270.57823,
BVSP,LR + KSWINDetector,1,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,2,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,3,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,4,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,5,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,6,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,7,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,8,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,9,0.016248634653918955,13.0
BVSP,LR + KSWINDetector,10,0.016248634653918955,13.0
BVSP,LR + ADWINDetector,1,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,2,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,3,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,4,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,5,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,6,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,7,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,8,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,9,0.019567340602922957,2.0
BVSP,LR + ADWINDetector,10,0.019567340602922957,2.0
BVSP,LR + DDMDetector,1,0.016291911317824915,1.0
BVSP,LR + DDMDetector,2,0.016291911317824915,1.0
BVSP,LR + DDMDetector,3,0.016291911317824915,1.0
BVSP,LR + DDMDetector,4,0.016291911317824915,1.0
BVSP,LR + DDMDetector,5,0.016291911317824915,1.0
BVSP,LR + DDMDetector,6,0.016291911317824915,1.0
BVSP,LR + DDMDetector,7,0.016291911317824915,1.0
BVSP,LR + DDMDetector,8,0.016291911317824915,1.0
BVSP,LR + DDMDetector,9,0.016291911317824915,1.0
BVSP,LR + DDMDetector,10,0.016291911317824915,1.0
BVSP,LR + EDDMDetector,1,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,2,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,3,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,4,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,5,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,6,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,7,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,8,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,9,0.020427936027723647,0.0
BVSP,LR + EDDMDetector,10,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,1,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,2,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,3,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,4,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,5,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,6,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,7,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,8,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,9,0.020427936027723647,0.0
BVSP,LR + FHDDMDetector,10,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,1,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,2,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,3,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,4,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,5,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,6,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,7,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,8,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,9,0.020427936027723647,0.0
BVSP,LR + HDDM_ADetector,10,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,1,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,2,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,3,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,4,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,5,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,6,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,7,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,8,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,9,0.020427936027723647,0.0
BVSP,LR + PageHinkleyDetector,10,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,1,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,2,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,3,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,4,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,5,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,6,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,7,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,8,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,9,0.020427936027723647,0.0
BVSP,LR + HDDM_WDetector,10,0.020427936027723647,0.0
BVSP,BayesianLinear,1,0.017538865273037996,
BVSP,BayesianLinear,2,0.017538865273037996,
BVSP,BayesianLinear,3,0.017538865273037996,
BVSP,BayesianLinear,4,0.017538865273037996,
BVSP,BayesianLinear,5,0.017538865273037996,
BVSP,BayesianLinear,6,0.017538865273037996,
BVSP,BayesianLinear,7,0.017538865273037996,
BVSP,BayesianLinear,8,0.017538865273037996,
BVSP,BayesianLinear,9,0.017538865273037996,
BVSP,BayesianLinear,10,0.017538865273037996,
BVSP,HoeffdingTree,1,0.024015688528846516,
BVSP,HoeffdingTree,2,0.024015688528846516,
BVSP,HoeffdingTree,3,0.024015688528846516,
BVSP,HoeffdingTree,4,0.024015688528846516,
BVSP,HoeffdingTree,5,0.024015688528846516,
BVSP,HoeffdingTree,6,0.024015688528846516,
BVSP,HoeffdingTree,7,0.024015688528846516,
BVSP,HoeffdingTree,8,0.024015688528846516,
BVSP,HoeffdingTree,9,0.024015688528846516,
BVSP,HoeffdingTree,10,0.024015688528846516,
BVSP,KNNRegressorOnline,1,0.024201183378781722,
BVSP,KNNRegressorOnline,2,0.024201183378781722,
BVSP,KNNRegressorOnline,3,0.024201183378781722,
BVSP,KNNRegressorOnline,4,0.024201183378781722,
BVSP,KNNRegressorOnline,5,0.024201183378781722,
BVSP,KNNRegressorOnline,6,0.024201183378781722,
BVSP,KNNRegressorOnline,7,0.024201183378781722,
BVSP,KNNRegressorOnline,8,0.024201183378781722,
BVSP,KNNRegressorOnline,9,0.024201183378781722,
BVSP,KNNRegressorOnline,10,0.024201183378781722,
BVSP,LinearRegressionOnline,1,0.022594444083629484,
BVSP,LinearRegressionOnline,2,0.022594444083629484,
BVSP,LinearRegressionOnline,3,0.022594444083629484,
BVSP,LinearRegressionOnline,4,0.022594444083629484,
BVSP,LinearRegressionOnline,5,0.022594444083629484,
BVSP,LinearRegressionOnline,6,0.022594444083629484,
BVSP,LinearRegressionOnline,7,0.022594444083629484,
BVSP,LinearRegressionOnline,8,0.022594444083629484,
BVSP,LinearRegressionOnline,9,0.022594444083629484,
BVSP,LinearRegressionOnline,10,0.022594444083629484,
USDBRLX,LR + KSWINDetector,1,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,2,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,3,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,4,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,5,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,6,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,7,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,8,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,9,0.021543280767393088,9.0
USDBRLX,LR + KSWINDetector,10,0.021543280767393088,9.0
USDBRLX,LR + ADWINDetector,1,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,2,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,3,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,4,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,5,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,6,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,7,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,8,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,9,0.019718783694169944,1.0
USDBRLX,LR + ADWINDetector,10,0.019718783694169944,1.0
USDBRLX,LR + DDMDetector,1,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,2,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,3,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,4,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,5,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,6,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,7,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,8,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,9,0.02017654725692883,1.0
USDBRLX,LR + DDMDetector,10,0.02017654725692883,1.0
USDBRLX,LR + EDDMDetector,1,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,2,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,3,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,4,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,5,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,6,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,7,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,8,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,9,0.02038035094762778,0.0
USDBRLX,LR + EDDMDetector,10,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,1,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,2,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,3,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,4,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,5,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,6,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,7,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,8,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,9,0.02038035094762778,0.0
USDBRLX,LR + FHDDMDetector,10,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,1,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,2,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,3,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,4,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,5,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,6,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,7,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,8,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,9,0.02038035094762778,0.0
USDBRLX,LR + HDDM_ADetector,10,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,1,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,2,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,3,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,4,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,5,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,6,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,7,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,8,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,9,0.02038035094762778,0.0
USDBRLX,LR + PageHinkleyDetector,10,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,1,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,2,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,3,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,4,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,5,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,6,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,7,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,8,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,9,0.02038035094762778,0.0
USDBRLX,LR + HDDM_WDetector,10,0.02038035094762778,0.0
USDBRLX,BayesianLinear,1,0.01984387727335663,
USDBRLX,BayesianLinear,2,0.01984387727335663,
USDBRLX,BayesianLinear,3,0.01984387727335663,
USDBRLX,BayesianLinear,4,0.01984387727335663,
USDBRLX,BayesianLinear,5,0.01984387727335663,
USDBRLX,BayesianLinear,6,0.01984387727335663,
USDBRLX,BayesianLinear,7,0.01984387727335663,
USDBRLX,BayesianLinear,8,0.01984387727335663,
USDBRLX,BayesianLinear,9,0.01984387727335663,
USDBRLX,BayesianLinear,10,0.01984387727335663,
USDBRLX,HoeffdingTree,1,0.026357110920003167,
USDBRLX,HoeffdingTree,2,0.026357110920003167,
USDBRLX,HoeffdingTree,3,0.026357110920003167,
USDBRLX,HoeffdingTree,4,0.026357110920003167,
USDBRLX,HoeffdingTree,5,0.026357110920003167,
USDBRLX,HoeffdingTree,6,0.026357110920003167,
USDBRLX,HoeffdingTree,7,0.026357110920003167,
USDBRLX,HoeffdingTree,8,0.026357110920003167,
USDBRLX,HoeffdingTree,9,0.026357110920003167,
USDBRLX,HoeffdingTree,10,0.026357110920003167,
USDBRLX,KNNRegressorOnline,1,0.028481909089118924,
USDBRLX,KNNRegressorOnline,2,0.028481909089118924,
USDBRLX,KNNRegressorOnline,3,0.028481909089118924,
USDBRLX,KNNRegressorOnline,4,0.028481909089118924,
USDBRLX,KNNRegressorOnline,5,0.028481909089118924,
USDBRLX,KNNRegressorOnline,6,0.028481909089118924,
USDBRLX,KNNRegressorOnline,7,0.028481909089118924,
USDBRLX,KNNRegressorOnline,8,0.028481909089118924,
USDBRLX,KNNRegressorOnline,9,0.028481909089118924,
USDBRLX,KNNRegressorOnline,10,0.028481909089118924,
USDBRLX,LinearRegressionOnline,1,0.026357110920003167,
USDBRLX,LinearRegressionOnline,2,0.026357110920003167,
USDBRLX,LinearRegressionOnline,3,0.026357110920003167,
USDBRLX,LinearRegressionOnline,4,0.026357110920003167,
USDBRLX,LinearRegressionOnline,5,0.026357110920003167,
USDBRLX,LinearRegressionOnline,6,0.026357110920003167,
USDBRLX,LinearRegressionOnline,7,0.026357110920003167,
USDBRLX,LinearRegressionOnline,8,0.026357110920003167,
USDBRLX,LinearRegressionOnline,9,0.026357110920003167,
USDBRLX,LinearRegressionOnline,10,0.026357110920003167,
